date,equity
2015-03-02,246134.724205
2015-03-03,245113.022063
2015-03-04,244789.139867
2015-03-05,246243.233970
2015-03-06,242941.560369
2015-03-09,244556.239991
2015-03-10,241597.794087
2015-03-11,242071.866047
2015-03-12,245506.713174
2015-03-13,244808.032109
2015-03-16,249976.884684
2015-03-17,249032.150008
2015-03-18,250837.798080
2015-03-19,252284.497722
2015-03-20,253086.630908
2015-03-23,251895.028437
2015-03-24,251045.310964
2015-03-25,245705.664706
2015-03-26,244912.675476
2015-03-27,247321.089653
2015-03-30,249615.379705
2015-03-31,247014.693339
2015-04-01,245475.498286
2015-04-02,246015.120776
2015-04-06,246191.263019
2015-04-07,245587.042855
2015-04-08,247375.494069
2015-04-09,247899.399834
2015-04-10,249138.454865
2015-04-13,247623.720023
2015-04-14,246741.712107
2015-04-15,246109.486338
2015-04-16,246242.340314
2015-04-17,242886.631568
2015-04-20,244685.117797
2015-04-21,246378.568108
2015-04-22,246404.102860
2015-04-23,247321.741423
2015-04-24,246808.982485
2015-04-27,244182.158430
2015-04-28,242545.328535
2015-04-29,239487.978322
2015-04-30,236695.250407
2015-05-01,240868.737986
2015-05-04,241426.725680
2015-05-05,237700.339650
2015-05-06,238140.449216
2015-05-07,240769.698117
2015-05-08,243611.699387
2015-05-11,243714.319587
2015-05-12,243667.088852
2015-05-13,242892.401097
2015-05-14,245745.850210
2015-05-15,246509.060698
2015-05-18,248288.918797
2015-05-19,248522.131320
2015-05-20,246821.540936
2015-05-21,247762.794302
2015-05-22,247649.082125
2015-05-26,245390.056170
2015-05-27,248693.176118
2015-05-28,248169.268741
2015-05-29,249547.773859
2015-06-01,250578.749118
2015-06-02,250085.703193
2015-06-03,251035.193852
2015-06-04,249147.309195
2015-06-05,249151.660769
2015-06-08,247487.946353
2015-06-09,247055.050757
2015-06-10,249735.681011
2015-06-11,250416.252648
2015-06-12,249144.035218
2015-06-15,249153.392648
2015-06-16,250574.743794
2015-06-17,251873.597522
2015-06-18,254883.777632
2015-06-19,254764.541725
2015-06-22,255470.451949
2015-06-23,255938.485568
2015-06-24,254547.124278
2015-06-25,256818.707393
2015-06-26,255690.767000
2015-06-29,250076.536287
2015-06-30,250636.850768
2015-07-01,252488.126113
2015-07-02,252092.924885
2015-07-06,251895.543062
2015-07-07,252731.762167
2015-07-08,248685.233863
2015-07-09,249272.267369
2015-07-10,253195.434290
2015-07-13,255523.008037
2015-07-14,256870.433463
2015-07-15,256401.080337
2015-07-16,258591.357726
2015-07-17,258182.852036
2015-07-20,259160.462832
2015-07-21,258124.100942
2015-07-22,258538.491208
2015-07-23,257764.186305
2015-07-24,254288.170866
2015-07-27,252030.092190
2015-07-28,254711.711917
2015-07-29,255301.721493
2015-07-30,256411.708921
2015-07-31,256657.761012
2015-08-03,255860.157569
2015-08-04,256716.083756
2015-08-05,260020.308527
2015-08-06,256658.587869
2015-08-07,256765.830947
2015-08-10,259065.833313
2015-08-11,257775.868376
2015-08-12,257800.154114
2015-08-13,259243.077548
2015-08-14,259321.794936
2015-08-17,261844.405252
2015-08-18,261503.317720
2015-08-19,260107.636625
2015-08-20,253907.784480
2015-08-21,245375.669965
2015-08-24,236976.581987
2015-08-25,235802.165495
2015-08-26,244607.486936
2015-08-27,250213.675100
2015-08-28,250033.557746
2015-08-31,247924.924986
2015-09-01,240552.692952
2015-09-02,245701.847970
2015-09-03,246068.352188
2015-09-04,243123.612565
2015-09-08,249075.348223
2015-09-09,246738.139768
2015-09-10,248317.494819
2015-09-11,250523.250484
2015-09-14,249951.392512
2015-09-15,252505.824021
2015-09-16,254576.995709
2015-09-17,255258.957040
2015-09-18,252003.182208
2015-09-21,252986.578986
2015-09-22,249736.412783
2015-09-23,250111.414130
2015-09-24,248476.825716
2015-09-25,247626.021355
2015-09-28,240112.290899
2015-09-29,239049.033376
2015-09-30,243922.751975
2015-10-01,245873.525606
2015-10-02,248542.955812
2015-10-05,250700.256161
2015-10-06,247100.489028
2015-10-07,248722.248234
2015-10-08,249381.888770
2015-10-09,251119.588338
2015-10-12,252104.399994
2015-10-13,249344.020640
2015-10-14,247187.901517
2015-10-15,248918.387888
2015-10-16,250768.034586
2015-10-19,251148.090762
2015-10-20,250802.564703
2015-10-21,249174.776997
2015-10-22,249870.347329
2015-10-23,253306.003504
2015-10-26,253549.666819
2015-10-27,253907.113448
2015-10-28,257314.566277
2015-10-29,256031.575404
2015-10-30,256893.668431
2015-11-02,258505.504622
2015-11-03,257040.496870
2015-11-04,257047.180175
2015-11-05,258585.567519
2015-11-06,260330.854590
2015-11-09,257756.264376
2015-11-10,258919.403673
2015-11-11,258889.551783
2015-11-12,255757.878860
2015-11-13,252383.788646
2015-11-16,255189.092060
2015-11-17,255112.204590
2015-11-18,258805.195402
2015-11-19,258702.427699
2015-11-20,261222.540187
2015-11-23,261458.259573
2015-11-24,261350.116696
2015-11-25,262785.432912
2015-11-27,263415.831095
2015-11-30,261289.377670
2015-12-01,264550.597437
2015-12-02,263431.157310
2015-12-03,259248.651646
2015-12-04,264753.426953
2015-12-07,262580.036596
2015-12-08,263538.086675
2015-12-09,259686.154990
2015-12-10,259528.245237
2015-12-11,255077.244991
2015-12-14,257396.963430
2015-12-15,259366.701801
2015-12-16,262846.040130
2015-12-17,258973.919507
2015-12-18,255229.044390
2015-12-21,256868.473971
2015-12-22,258402.058496
2015-12-23,259411.964705
2015-12-24,259027.295155
2015-12-28,259827.773029
2015-12-29,262879.398491
2015-12-30,261203.301437
2015-12-31,258448.050465
2016-01-04,252557.916346
2016-01-05,253438.883520
2016-01-06,252478.492284
2016-01-07,247845.645416
2016-01-08,244646.305613
2016-01-11,246083.518241
2016-01-12,248825.582735
2016-01-13,241496.304505
2016-01-14,244815.489510
2016-01-15,240547.662989
2016-01-19,242271.543171
2016-01-20,240733.333620
2016-01-21,241009.978055
2016-01-22,246698.118268
2016-01-25,243786.163921
2016-01-26,246399.514293
2016-01-27,242704.725472
2016-01-28,244407.325000
2016-01-29,248063.595710
2016-02-01,248856.308185
2016-02-02,246056.781876
2016-02-03,244753.749139
2016-02-04,242696.604096
2016-02-05,236108.940273
2016-02-08,231910.363387
2016-02-09,233658.302534
2016-02-10,234753.405806
2016-02-11,233604.742829
2016-02-12,236823.849916
2016-02-16,240879.058541
2016-02-17,245088.409222
2016-02-18,242671.656852
2016-02-19,244173.927632
2016-02-22,247241.107107
2016-02-23,245688.890128
2016-02-24,246260.015655
2016-02-25,250271.488892
2016-02-26,248979.448267
2016-02-29,246833.464143
2016-03-01,252143.402634
2016-03-02,252541.819590
2016-03-03,253058.981079
2016-03-04,252668.985851
2016-03-07,249993.190538
2016-03-08,249845.285683
2016-03-09,251372.269037
2016-03-10,252097.107449
2016-03-11,255202.624234
2016-03-14,255628.561059
2016-03-15,256081.071036
2016-03-16,257629.567305
2016-03-17,257741.337953
2016-03-18,257384.571507
2016-03-21,257326.056446
2016-03-22,257549.566647
2016-03-23,257506.636341
2016-03-24,256998.053774
2016-03-28,257750.169416
2016-03-29,260241.632742
2016-03-30,261056.870753
2016-03-31,260748.167053
2016-04-01,262372.219122
2016-04-04,262933.668583
2016-04-05,260448.898867
2016-04-06,262668.349259
2016-04-07,260734.399572
2016-04-08,261039.551933
2016-04-11,259905.706232
2016-04-12,260980.444990
2016-04-13,260613.444705
2016-04-14,259218.544895
2016-04-15,260063.257996
2016-04-18,261486.381422
2016-04-19,260484.560865
2016-04-20,258708.652796
2016-04-21,254876.131619
2016-04-22,254497.758733
2016-04-25,255748.738060
2016-04-26,255485.813116
2016-04-27,256282.762773
2016-04-28,254680.242597
2016-04-29,254605.493353
2016-05-02,257589.651319
2016-05-03,256748.674133
2016-05-04,257568.604629
2016-05-05,257252.193818
2016-05-06,258129.403288
2016-05-09,259733.113354
2016-05-10,261496.430370
2016-05-11,260017.918297
2016-05-12,261081.617383
2016-05-13,260004.315558
2016-05-16,261107.636588
2016-05-17,256946.544701
2016-05-18,254177.396884
2016-05-19,253924.634137
2016-05-20,254505.370187
2016-05-23,254026.135389
2016-05-24,257502.313231
2016-05-25,257274.484698
2016-05-26,258288.844948
2016-05-27,259233.263703
2016-05-31,259086.412385
2016-06-01,260057.386236
2016-06-02,260360.831857
2016-06-03,261450.638165
2016-06-06,261090.163275
2016-06-07,261599.121594
2016-06-08,262601.150945
2016-06-09,263688.100752
2016-06-10,261885.222960
2016-06-13,260554.727143
2016-06-14,260399.554774
2016-06-15,260846.611893
2016-06-16,262348.720945
2016-06-17,261254.786459
2016-06-20,262278.516404
2016-06-21,263021.395571
2016-06-22,262527.346380
2016-06-23,264037.267108
2016-06-24,259709.252623
2016-06-27,258400.836181
2016-06-28,261211.380128
2016-06-29,264981.457006
2016-06-30,269385.541402
2016-07-01,269099.453699
2016-07-05,269617.141042
2016-07-06,271108.839614
2016-07-07,269599.908448
2016-07-08,272800.515626
2016-07-11,273482.453303
2016-07-12,274218.337728
2016-07-13,274400.576397
2016-07-14,274491.288954
2016-07-15,274066.873529
2016-07-18,274178.445424
2016-07-19,274320.451642
2016-07-20,274419.881212
2016-07-21,273195.136847
2016-07-22,275407.547111
2016-07-25,274650.258048
2016-07-26,274979.217285
2016-07-27,274221.832900
2016-07-28,275216.980428
2016-07-29,275497.312063
2016-08-01,274979.107840
2016-08-02,273418.874568
2016-08-03,273165.617419
2016-08-04,273211.963338
2016-08-05,272464.383154
2016-08-08,272421.267438
2016-08-09,272900.048754
2016-08-10,272807.847986
2016-08-11,274019.249295
2016-08-12,274019.009883
2016-08-15,274379.823745
2016-08-16,272040.068178
2016-08-17,273153.119113
2016-08-18,274850.017862
2016-08-19,274994.504136
2016-08-22,274790.418652
2016-08-23,274947.878651
2016-08-24,271858.431543
2016-08-25,271294.158368
2016-08-26,269534.003233
2016-08-29,271526.738007
2016-08-30,269220.173052
2016-08-31,267837.397491
2016-09-01,268586.835391
2016-09-02,269741.883280
2016-09-06,270960.980987
2016-09-07,271197.850483
2016-09-08,269934.435144
2016-09-09,261984.609350
2016-09-12,265849.555404
2016-09-13,261787.889026
2016-09-14,262219.445320
2016-09-15,264977.116062
2016-09-16,264424.414777
2016-09-19,266022.462306
2016-09-20,265696.126947
2016-09-21,270053.918925
2016-09-22,271832.879890
